pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
GJ 486 b,GJ 486,1,1,1,Radial Velocity,2021,Calar Alto Observatory,Published Confirmed,0,<a refstr=WEINER_MANSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...975L..22W/abstract target=ref>Weiner Mansfield et al. 2024</a>,1.46712127,3.1e-07,-3.5e-07,0.0,0.01714,0.00013,-0.00013,0.0,1.289,0.019,-0.014,0.0,0.11499708,0.00169507,-0.001249,0.0,2.77,0.076,-0.073,0.0,0.00871539,0.00023912,-0.00022968,0.0,Mass,0.00086,0.0016,-0.00043,0.0,39.2,1.7,-1.6,0.0,696.3,7.2,-7.3,0.0,0.0,<a refstr=WEINER_MANSFIELD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...975L..22W/abstract target=ref>Weiner Mansfield et al. 2024</a>,,3317.0,36.0,-37.0,0.0,0.3243,0.0044,-0.0034,0.0,0.312,0.007,-0.0069,0.0,-0.15,0.13,-0.12,0.0,[Fe/H],4.9111,0.0068,-0.011,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h47m55.57s,191.981531,+09d44m57.91s,9.7494181,8.07426,0.004095,-0.004095,11.39,0.1,-0.1,6.362,0.018,-0.018,10.094,0.000746,-0.000746,2025-04-16,2024-11,2025-04-16
GJ 508.2 b,GJ 508.2,1,1,1,Radial Velocity,2025,Calar Alto Observatory,Published Confirmed,0,<a refstr=MORALES_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250715516M/abstract target=ref>Morales et al. 2025</a>,5300.0,,,-1.0,4.85,,,-1.0,,,,,,,,,587.98255295,,,-1.0,1.85,,,-1.0,Msini,0.27,,,-1.0,,,,,,,,,0.0,<a refstr=MORALES_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250715516M/abstract target=ref>Morales et al. 2025</a>,M1.0 V,3720.0,12.0,-12.0,0.0,0.53,0.12,-0.12,0.0,0.54,0.12,-0.12,0.0,-0.15,0.04,-0.04,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h20m58.65s,200.2443854,+34d16m39.59s,34.2776644,16.6374,0.0118,-0.0118,10.61,0.007,-0.007,6.555,9.995,-9.995,9.76539,0.000631,-0.000631,2025-08-28,2025-07,2025-08-28
GJ 514 b,GJ 514,1,1,1,Radial Velocity,2022,Multiple Observatories,Published Confirmed,0,<a refstr=DAMASSO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220406376D/abstract target=ref>Damasso et al. 2022</a>,140.43,0.41,-0.41,0.0,0.422,0.014,-0.015,0.0,,,,,,,,,5.2,0.9,-0.9,0.0,0.01636103,0.00283172,-0.00283172,0.0,Msini,0.45,0.15,-0.14,0.0,0.28,0.07,-0.06,0.0,202.0,11.0,-11.0,0.0,0.0,<a refstr=DAMASSO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220406376D/abstract target=ref>Damasso et al. 2022</a>,M0.5-1.0 V,3728.0,68.0,-68.0,0.0,0.5,0.047,-0.047,0.0,0.51,0.051,-0.051,0.0,-0.14,0.09,-0.09,0.0,[Fe/H],4.76,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h30m00.97s,202.5040424,+10d22m21.14s,10.3725387,7.61778,0.003175,-0.003175,9.05,0.1,-0.1,5.036,0.027,-0.027,8.20621,0.000711,-0.000711,2022-04-19,2022-04,2022-04-19
GJ 536 b,GJ 536,0,1,2,Radial Velocity,2016,La Silla Observatory,Published Confirmed,0,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...597A.108S/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2017</a>,8.7076,0.0022,-0.0025,0.0,0.06661,1.1e-05,-1.3e-05,0.0,,,,,,,,,5.36,0.69,-0.62,0.0,0.01686436,0.00217097,-0.00195073,0.0,Msini,0.08,0.09,-0.06,0.0,,,,,,,,,0.0,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...597A.108S/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2017</a>,M1 V,3685.0,68.0,-68.0,0.0,0.5,0.05,-0.05,0.0,0.52,0.05,-0.05,0.0,-0.08,0.09,-0.09,0.0,[Fe/H],4.75,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h01m02.33s,210.2597264,-02d39m08.24s,-2.6522901,10.4092,0.00955,-0.00955,9.71,0.1,-0.1,5.683,0.02,-0.02,8.85881,0.001355,-0.001355,2016-11-15,2017-01,2016-11-17
GJ 581 b,GJ 581,0,1,3,Radial Velocity,2005,La Silla Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,5.36879,0.00015,-0.00015,0.0,0.04099,0.00042,-0.00044,0.0,,,,,,,,,16.2410316,0.60387397,-0.60387397,0.0,0.0511,0.0019,-0.0019,0.0,Msini,0.02,0.022,-0.014,0.0,,,,,,,,,0.0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,3490.39,42.51,-42.51,0.0,0.315254,0.007329,-0.007329,0.0,0.318714,0.010055,-0.010055,0.0,-0.0881,0.074,-0.074,0.0,[Fe/H],4.942397,0.012805,-0.012805,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,6.2981,0.002095,-0.002095,10.57,0.1,-0.1,5.837,0.023,-0.023,9.411,0.001197,-0.001197,2021-09-20,2021-07,2021-09-20
GJ 581 c,GJ 581,1,1,3,Radial Velocity,2007,La Silla Observatory,Published Confirmed,0,<a refstr=VON_STAUFFENBERG_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...688A.112V/abstract target=ref>von Stauffenberg et al. 2024</a>,12.9211,0.0008,-0.0007,0.0,0.0718,0.0008,-0.0009,0.0,,,,,,,,,6.81,0.21,-1.16,0.0,0.02142666,0.00066073,-0.00364977,0.0,Mass,0.032,0.027,-0.021,0.0,,,,,,,,,0.0,<a refstr=VON_STAUFFENBERG_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...688A.112V/abstract target=ref>von Stauffenberg et al. 2024</a>,M3.0 V,3500.0,26.0,-26.0,0.0,0.302,0.005,-0.005,0.0,0.295,0.01,-0.01,0.0,-0.08,0.07,-0.07,0.0,[Fe/H],4.97,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,6.2981,0.002095,-0.002095,10.57,0.1,-0.1,5.837,0.023,-0.023,9.411,0.001197,-0.001197,2025-03-03,2024-08,2025-03-03
GJ 581 e,GJ 581,1,1,3,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=VON_STAUFFENBERG_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...688A.112V/abstract target=ref>von Stauffenberg et al. 2024</a>,3.1481,0.0004,-0.0004,0.0,0.02799,0.0003,-0.0003,0.0,,,,,,,,,2.48,0.7,-0.42,0.0,0.00780295,0.00220245,-0.00132147,0.0,Mass,0.012,0.015,-0.008,0.0,,,,,,,,,0.0,<a refstr=VON_STAUFFENBERG_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...688A.112V/abstract target=ref>von Stauffenberg et al. 2024</a>,M3.0 V,3500.0,26.0,-26.0,0.0,0.302,0.005,-0.005,0.0,0.295,0.01,-0.01,0.0,-0.08,0.07,-0.07,0.0,[Fe/H],4.97,0.11,-0.11,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,6.2981,0.002095,-0.002095,10.57,0.1,-0.1,5.837,0.023,-0.023,9.411,0.001197,-0.001197,2025-03-03,2024-08,2025-03-03
GJ 625 b,GJ 625,1,1,1,Radial Velocity,2017,Multiple Observatories,Published Confirmed,0,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...605A..92S/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2017</a>,14.628,0.012,-0.013,0.0,0.078361,4.4e-05,-4.6e-05,0.0,,,,,,,,,2.82,0.51,-0.51,0.0,0.00887267,0.00160463,-0.00160463,0.0,Msini,0.13,0.12,-0.09,0.0,,,,,,,,,0.0,<a refstr=SU_AACUTE_REZ_MASCARE_NTILDE_O_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...605A..92S/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2017</a>,M2,3499.0,68.0,-68.0,0.0,0.31,0.06,-0.06,0.0,0.3,0.07,-0.07,0.0,-0.38,0.09,-0.09,0.0,[Fe/H],4.94,0.06,-0.06,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h25m25.39s,246.3557854,+54d18m12.10s,54.3033625,6.47249,0.001155,-0.001155,10.066,0.039,-0.039,5.833,0.024,-0.024,9.13702,0.000851,-0.000851,2017-09-27,2017-09,2017-09-28
GJ 649 b,GJ 649,1,1,1,Radial Velocity,2009,W. M. Keck Observatory,Published Confirmed,0,<a refstr=PINAMONTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...677A.122P/abstract target=ref>Pinamonti et al. 2023</a>,600.1,1.7,-1.7,0.0,1.112,0.035,-0.037,0.0,,,,,,,,,81.99972901,7.31005336,-6.99222495,0.0,0.258,0.023,-0.022,0.0,Msini,0.083,0.068,-0.055,0.0,,,,,,,,,0.0,<a refstr=PINAMONTI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...677A.122P/abstract target=ref>Pinamonti et al. 2023</a>,M1.0,3734.0,68.0,-68.0,0.0,0.5,0.05,-0.05,0.0,0.51,0.05,-0.05,0.0,-0.15,0.09,-0.09,0.0,[Fe/H],4.76,0.04,-0.04,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h58m08.72s,254.5363221,+25d44m31.10s,25.7419719,10.3796,0.00335,-0.00335,9.7,0.1,-0.1,5.624,0.016,-0.016,8.81875,0.000404,-0.000404,2023-07-10,2023-09,2023-07-10
GJ 667 C b,GJ 667 C,0,3,5,Radial Velocity,2012,La Silla Observatory,Published Confirmed,0,<a refstr=FEROZ__AMP__HOBSON_2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.437.3540F/abstract target=ref>Feroz &amp; Hobson 2014</a>,7.2,0.001,-0.001,0.0,0.05,0.002,-0.002,0.0,,,,,,,,,5.661,0.437,-0.437,0.0,0.018,0.001,-0.001,0.0,Msini,0.122,0.078,-0.078,0.0,,,,,,,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3650.0,134.69,-119.37,0.0,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,7.24396,0.00486,-0.00485,10.602,0.023,-0.023,6.036,0.02,-0.02,9.38033,0.000709,-0.000709,2014-09-18,2014-02,2014-09-18
GJ 667 C c,GJ 667 C,0,3,5,Radial Velocity,2013,La Silla Observatory,Published Confirmed,0,<a refstr=ROBERTSON__AMP__MAHADEVAN_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...793L..24R/abstract target=ref>Robertson &amp; Mahadevan 2014</a>,28.1,0.03,-0.03,0.0,0.12501,9e-05,-9e-05,0.0,,,,,,,,,4.1,0.6,-0.6,0.0,0.013,0.002,-0.002,0.0,Msini,0.27,0.1,-0.1,0.0,,,,,,,,,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3650.0,134.69,-119.37,0.0,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,7.24396,0.00486,-0.00485,10.602,0.023,-0.023,6.036,0.02,-0.02,9.38033,0.000709,-0.000709,2014-09-18,2014-10,2014-09-18
GJ 667 C e,GJ 667 C,1,3,5,Radial Velocity,2013,La Silla Observatory,Published Confirmed,1,<a refstr=ANGLADA_ESCUDE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...556A.126A/abstract target=ref> Anglada-Escude et al. 2013 </a>,62.24,0.55,-0.55,0.0,0.213,0.019,-0.022,0.0,,,,,,,,,2.7,1.6,-1.4,0.0,0.008,0.005,-0.004,0.0,Msini,0.02,0.22,-0.02,0.0,,,,,,,,,0.0,<a refstr=ANGLADA_ESCUDE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...556A.126A/abstract target=ref> Anglada-Escude et al. 2013 </a>,M1.5 V,3350.0,50.0,-50.0,0.0,,,,,0.33,0.02,-0.02,0.0,-0.55,0.1,-0.1,0.0,[Fe/H],4.69,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,7.24396,0.00486,-0.00485,10.602,0.023,-0.023,6.036,0.02,-0.02,9.38033,0.000709,-0.000709,2014-05-14,2013-08,2014-05-14
GJ 667 C f,GJ 667 C,1,3,5,Radial Velocity,2013,La Silla Observatory,Published Confirmed,1,<a refstr=ANGLADA_ESCUDE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...556A.126A/abstract target=ref> Anglada-Escude et al. 2013 </a>,39.026,0.194,-0.211,0.0,0.156,0.014,-0.017,0.0,,,,,,,,,2.7,1.4,-1.2,0.0,0.008,0.004,-0.004,0.0,Msini,0.03,0.16,-0.03,0.0,,,,,,,,,0.0,<a refstr=ANGLADA_ESCUDE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...556A.126A/abstract target=ref> Anglada-Escude et al. 2013 </a>,M1.5 V,3350.0,50.0,-50.0,0.0,,,,,0.33,0.02,-0.02,0.0,-0.55,0.1,-0.1,0.0,[Fe/H],4.69,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,7.24396,0.00486,-0.00485,10.602,0.023,-0.023,6.036,0.02,-0.02,9.38033,0.000709,-0.000709,2014-05-14,2013-08,2014-05-14
GJ 667 C g,GJ 667 C,1,3,5,Radial Velocity,2013,La Silla Observatory,Published Confirmed,1,<a refstr=ANGLADA_ESCUDE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...556A.126A/abstract target=ref> Anglada-Escude et al. 2013 </a>,256.2,13.8,-7.9,0.0,0.549,0.052,-0.058,0.0,,,,,,,,,4.6,2.6,-2.3,0.0,0.014,0.008,-0.007,0.0,Msini,0.08,0.41,-0.08,0.0,,,,,,,,,0.0,<a refstr=ANGLADA_ESCUDE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...556A.126A/abstract target=ref> Anglada-Escude et al. 2013 </a>,M1.5 V,3350.0,50.0,-50.0,0.0,,,,,0.33,0.02,-0.02,0.0,-0.55,0.1,-0.1,0.0,[Fe/H],4.69,0.1,-0.1,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h19m00.25s,259.7510609,-34d59m51.95s,-34.9977651,7.24396,0.00486,-0.00485,10.602,0.023,-0.023,6.036,0.02,-0.02,9.38033,0.000709,-0.000709,2014-05-14,2013-08,2014-05-14
GJ 674 b,GJ 674,1,1,1,Radial Velocity,2007,La Silla Observatory,Published Confirmed,0,<a refstr=BONFILS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...474..293B/abstract target=ref> Bonfils et al. 2007 </a>,4.6938,0.007,-0.007,0.0,0.039,,,0.0,,,,,,,,,11.09,,,0.0,0.035,,,0.0,Msini,0.2,0.02,-0.02,0.0,,,,,,,,,0.0,<a refstr=BONFILS_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...474..293B/abstract target=ref> Bonfils et al. 2007 </a>,M2.5,3600.0,100.0,-100.0,0.0,,,,,0.35,,,0.0,-0.28,,,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h28m40.81s,262.1700476,-46d53m56.34s,-46.8989826,4.54896,0.001015,-0.001015,9.38,0.1,-0.1,4.855,0.018,-0.018,8.33063,0.001213,-0.001213,2014-05-14,2007-10,2014-05-14
GJ 676 A b,GJ 676 A,1,2,4,Radial Velocity,2010,La Silla Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,1051.44521,0.37707,-0.40023,0.0,1.735,0.056,-0.06,0.0,,,,,,,,,1840.86213334,149.06152288,-151.60415014,0.0,5.792,0.469,-0.477,0.0,Mass,0.319,0.003,-0.003,0.0,,,,,,,,,0.0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,,,,,,,0.626,0.063,-0.063,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h30m10.77s,262.5448903,-51d38m16.00s,-51.6377777,16.0272,0.0101,-0.0101,9.58,0.1,-0.1,5.825,0.029,-0.029,8.86517,0.000528,-0.000528,2023-06-12,2022-09,2023-06-12
GJ 676 A c,GJ 676 A,1,2,4,Radial Velocity,2016,Paranal Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,13921.42302,1232.33794,-1514.65143,0.0,9.726,0.629,-0.793,0.0,,,,,,,,,4288.14086724,332.44851372,-358.19261469,0.0,13.492,1.046,-1.127,0.0,Mass,0.295,0.033,-0.049,0.0,,,,,,,,,0.0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,,,,,,,0.626,0.063,-0.063,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h30m10.77s,262.5448903,-51d38m16.00s,-51.6377777,16.0272,0.0101,-0.0101,9.58,0.1,-0.1,5.825,0.029,-0.029,8.86517,0.000528,-0.000528,2023-06-12,2022-09,2023-06-12
GJ 676 A d,GJ 676 A,0,2,4,Radial Velocity,2012,La Silla Observatory,Published Confirmed,0,<a refstr=ANGLADA_ESCUDE___TUOMI_2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...548A..58A/abstract target=ref> Anglada-Escude & Tuomi 2012 </a>,3.6,0.0008,-0.0008,0.0,0.0413,0.0014,-0.0014,0.0,,,,,,,,,4.4,0.7,-0.7,0.0,0.014,0.002,-0.002,0.0,Msini,0.15,0.09,-0.09,0.0,,,,,,,,,0.0,<a refstr=ANGLADA_ESCUDE___TUOMI_2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...548A..58A/abstract target=ref> Anglada-Escude & Tuomi 2012 </a>,M0 V,,,,,,,,,0.71,0.04,-0.04,0.0,0.23,0.1,-0.1,0.0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h30m10.77s,262.5448903,-51d38m16.00s,-51.6377777,16.0272,0.0101,-0.0101,9.58,0.1,-0.1,5.825,0.029,-0.029,8.86517,0.000528,-0.000528,2016-09-27,2012-12,2014-05-14
GJ 676 A e,GJ 676 A,1,2,4,Radial Velocity,2012,La Silla Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,35.47358,0.0156,-0.01472,0.0,0.181,0.006,-0.006,0.0,,,,,,,,,6.67439655,0.63565681,-0.63565681,0.0,0.021,0.002,-0.002,0.0,Msini,0.152,0.086,-0.06,0.0,,,,,,,,,0.0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,,,,,,,0.626,0.063,-0.063,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h30m10.77s,262.5448903,-51d38m16.00s,-51.6377777,16.0272,0.0101,-0.0101,9.58,0.1,-0.1,5.825,0.029,-0.029,8.86517,0.000528,-0.000528,2023-06-14,2022-09,2023-06-14
GJ 680 b,GJ 680,1,2,1,Radial Velocity,2022,Multiple Observatories,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,17281.66514,4832.84502,-3919.17991,0.0,10.138,1.836,-1.696,0.0,,,,,,,,,7977.4930157,1957.18733031,-3543.46890964,0.0,25.1,6.158,-11.149,0.0,Mass,0.381,0.095,-0.145,0.0,,,,,,,,,0.0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,,,,,,,0.456,0.046,-0.046,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h35m13.73s,263.8072214,-48d40m43.83s,-48.6788427,9.67315,0.005135,-0.005135,10.129,0.077,-0.077,5.829,0.021,-0.021,9.28322,0.000665,-0.000665,2023-06-12,2022-09,2023-06-12
GJ 682 b,GJ 682,1,1,2,Radial Velocity,2014,Multiple Observatories,Published Confirmed,0,<a refstr=TUOMI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.441.1545T/abstract target=ref>Tuomi et al. 2014</a>,17.478,0.062,-0.04,0.0,0.08,0.014,-0.004,0.0,,,,,,,,,4.4,3.7,-2.4,0.0,0.01384388,0.01164144,-0.00755121,0.0,Msini,0.08,0.19,-0.08,0.0,,,,,,,,,0.0,<a refstr=TUOMI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.441.1545T/abstract target=ref>Tuomi et al. 2014</a>,M3.5 V,3028.0,,,0.0,,,,,0.27,,,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h37m02.65s,264.2610245,-44d19m23.71s,-44.3232519,5.00671,0.0021,-0.0021,10.94,0.1,-0.1,5.606,0.02,-0.02,9.57025,0.001221,-0.001221,2019-10-04,2014-06,2019-10-10
GJ 682 c,GJ 682,1,1,2,Radial Velocity,2014,Multiple Observatories,Published Confirmed,0,<a refstr=TUOMI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.441.1545T/abstract target=ref>Tuomi et al. 2014</a>,57.32,0.45,-0.48,0.0,0.176,0.03,-0.009,0.0,,,,,,,,,8.7,5.8,-4.6,0.0,0.02737312,0.01824875,-0.01447315,0.0,Msini,0.1,0.19,-0.1,0.0,,,,,,,,,0.0,<a refstr=TUOMI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.441.1545T/abstract target=ref>Tuomi et al. 2014</a>,M3.5 V,3028.0,,,0.0,,,,,0.27,,,0.0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h37m02.65s,264.2610245,-44d19m23.71s,-44.3232519,5.00671,0.0021,-0.0021,10.94,0.1,-0.1,5.606,0.02,-0.02,9.57025,0.001221,-0.001221,2019-10-04,2014-06,2019-10-10
